SL_NO,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,PROXIMITY,LIGHT,TIME,CONTEXT
172,-1.01574,-1.0259154,9.590573,-0.060185667,-0.38148656,-0.55072546,40.40625,5.7562504,-42.375,5.0,0.0,12:03:50.695905,INDOOR
173,0.8194155,-0.09696517,9.437345,0.062182978,0.31983623,0.056590505,40.40625,5.7562504,-42.375,5.0,0.0,12:03:50.799088,INDOOR
174,1.2000936,1.5155296,8.306683,0.062182978,0.31983623,0.056590505,43.55625,7.9687505,-42.487503,5.0,0.0,12:03:50.850904,INDOOR
175,1.0684125,2.099715,10.409989,-0.07469947,0.5291545,0.50638515,43.55625,7.9687505,-42.487503,5.0,0.0,12:03:50.886710,INDOOR
176,0.5153519,1.472434,10.1226845,-0.07469947,0.5291545,0.50638515,46.96875,7.2187505,-41.34375,5.0,0.0,12:03:51.004403,INDOOR
177,0.7882909,2.2481554,9.566631,0.06231613,0.5291545,0.50638515,46.96875,7.2187505,-41.34375,5.0,0.0,12:03:51.106143,INDOOR
178,1.3132197,2.0398598,10.386047,0.06231613,0.17855969,0.16417904,49.29375,8.53125,-40.875,5.0,0.0,12:03:51.120322,INDOOR
179,2.3762453,1.0887632,9.384672,0.06231613,0.17855969,0.16417904,49.29375,8.53125,-40.875,5.0,0.0,12:03:51.311468,INDOOR
180,0.1316811,-0.08259996,10.505757,-0.19560342,-0.023035664,-0.7652368,49.29375,8.53125,-40.875,5.0,0.0,12:03:51.312582,INDOOR
181,1.827973,-0.7673417,9.983821,-0.19560342,-0.023035664,-0.7652368,50.925003,9.825001,-40.66875,5.0,0.0,12:03:51.391600,INDOOR
182,1.8231846,-0.22864626,9.185953,0.112914704,-0.0949389,-1.2756165,50.925003,9.825001,-40.66875,5.0,0.0,12:03:51.462161,INDOOR
183,0.52732295,0.10235212,10.115502,0.112914704,-0.0949389,-1.2756165,51.506252,11.71875,-40.537502,5.0,0.0,12:03:51.555413,INDOOR
184,1.0205284,-0.51355624,10.876859,0.112914704,-0.0949389,-1.2756165,51.506252,11.71875,-40.537502,5.0,0.0,12:03:51.632165,INDOOR
185,-1.1330559,0.52612585,8.435969,-0.2641778,0.009853406,-1.8493776,51.506252,11.71875,-40.537502,5.0,0.0,12:03:51.707862,INDOOR
186,1.0708067,0.46148238,8.869919,-0.2641778,0.009853406,-1.8493776,51.45,14.325001,-40.518753,5.0,0.0,12:03:51.791671,INDOOR
187,0.66379243,-0.1376666,11.274895,-0.22356579,-0.12982528,-1.1134348,51.45,14.325001,-40.518753,5.0,0.0,12:03:51.886279,INDOOR
188,-1.06123,-1.2204443,9.91439,-0.22356579,-0.12982528,-1.1134348,50.100002,19.1625,-39.65625,5.0,0.0,12:03:51.967315,INDOOR
189,-2.5725696,-2.408567,10.376471,0.44420218,-0.12982528,-1.1134348,50.100002,19.1625,-39.65625,5.0,0.0,12:03:52.045216,INDOOR
190,-2.0626047,-2.6791117,9.983821,0.44420218,-0.25259337,-0.51477385,50.100002,19.1625,-39.65625,5.0,0.0,12:03:52.134913,INDOOR
191,-0.33997664,-2.3511062,10.309433,0.44420218,-0.25259337,-0.51477385,48.80625,23.34375,-42.84375,5.0,0.0,12:03:52.205525,INDOOR
192,-0.23463176,0.95947635,9.767744,0.42369643,0.97428876,2.803294,48.80625,23.34375,-42.84375,5.0,0.0,12:03:52.280445,INDOOR
193,-2.2709002,1.110311,9.420585,0.42369643,0.97428876,2.803294,46.987503,24.13125,-43.66875,5.0,0.0,12:03:52.378096,INDOOR
194,-1.963844,0.52852005,12.273875,-0.3945357,0.97428876,2.803294,46.987503,24.13125,-43.66875,5.0,0.0,12:03:52.466193,INDOOR
195,-0.5650316,-0.008379706,10.579977,-0.3945357,0.46950147,2.0979764,46.987503,24.13125,-43.66875,5.0,0.0,12:03:52.556076,INDOOR
196,-1.0181342,0.42796355,8.877101,-0.3945357,0.46950147,2.0979764,45.487503,24.225,-43.78125,5.0,0.0,12:03:52.632488,INDOOR
197,-0.7158663,0.76554596,9.983821,0.024766669,0.051530648,1.2874672,45.487503,24.225,-43.78125,5.0,0.0,12:03:52.727811,INDOOR
198,-0.95349085,0.45908818,9.952697,0.024766669,0.051530648,1.2874672,44.4375,23.681252,-43.96875,5.0,0.0,12:03:52.796634,INDOOR
199,-0.50517654,0.22924481,10.512939,0.00998656,0.054060575,1.0925297,44.4375,23.681252,-43.96875,5.0,0.0,12:03:52.859555,INDOOR
200,-0.4141969,0.3465607,9.4972,0.00998656,0.054060575,1.0925297,46.65,12.637501,-43.987503,5.0,0.0,12:03:52.950173,INDOOR
201,0.08619126,0.75596917,10.0341,0.00998656,0.054060575,1.0925297,46.65,12.637501,-43.987503,5.0,0.0,12:03:53.055702,INDOOR
202,0.0047884034,0.6889315,10.34774,0.07336792,0.040212546,1.2099715,45.75,8.08125,-43.987503,5.0,0.0,12:03:53.125220,INDOOR
203,0.8936358,0.82779527,8.507795,0.07336792,0.040212546,1.2099715,45.75,8.08125,-42.956253,5.0,0.0,12:03:53.205045,INDOOR
204,0.20649989,1.5251064,9.911995,-0.06897384,0.22329947,0.88108087,45.75,8.08125,-42.956253,5.0,0.0,12:03:53.308531,INDOOR
205,0.10534488,0.88046765,9.226655,-0.06897384,0.22329947,0.88108087,45.1875,1.125,-42.9375,5.0,0.0,12:03:53.376316,INDOOR
206,-0.079008654,0.7320272,9.614515,-0.0870828,0.06591129,0.88108087,45.1875,1.125,-42.9375,5.0,0.0,12:03:53.448099,INDOOR
207,-0.7757214,0.7990648,10.551247,-0.0870828,0.06591129,0.8758879,45.018753,-7.2937503,-41.11875,5.0,0.0,12:03:53.525630,INDOOR
208,-0.641646,0.25558102,10.189722,-0.0870828,0.06591129,0.8758879,45.018753,-7.2937503,-41.11875,5.0,0.0,12:03:53.621947,INDOOR
209,-0.0023942017,0.6841431,9.967062,0.11770825,0.11131685,1.2700241,45.018753,-7.2937503,-41.11875,5.0,0.0,12:03:53.726246,INDOOR
210,-0.35434186,0.83258367,10.093954,0.0046603945,0.31451005,1.2700241,42.600002,-18.28125,-37.03125,5.0,0.0,12:03:53.866740,INDOOR
211,-0.4213795,0.83258367,10.093954,0.0046603945,0.31451005,1.3504492,42.600002,-18.28125,-37.03125,5.0,0.0,12:03:53.891843,INDOOR
212,-0.44532153,0.88525605,10.163386,-0.07283531,0.31451005,1.3504492,38.30625,-25.462502,-33.862503,5.0,0.0,12:03:54.052013,INDOOR
213,-0.44532153,0.6051345,9.633669,-0.07283531,0.15858656,1.2222217,38.30625,-25.462502,-33.862503,5.0,0.0,12:03:54.074532,INDOOR
214,0.17238252,0.66020113,9.760562,-0.07283531,0.15858656,1.2222217,33.600002,-25.462502,-33.862503,5.0,0.0,12:03:54.131992,INDOOR
215,0.6422446,0.789488,9.760562,-0.0258319,0.14061075,0.88108087,33.600002,-32.15625,-33.675003,5.0,0.0,12:03:54.280441,INDOOR
216,0.66139823,1.1725603,10.070012,-0.0258319,0.14061075,0.88108087,33.600002,-32.15625,-33.675003,5.0,0.0,12:03:54.382680,INDOOR
217,-0.3878607,1.8531121,9.813234,-0.02356828,0.14061075,0.88108087,29.23125,-37.3125,-32.98125,5.0,0.0,12:03:54.484851,INDOOR
218,1.01574,1.8531121,9.377489,-0.02356828,0.14567062,0.44247118,29.23125,-37.3125,-32.98125,5.0,0.0,12:03:54.486044,INDOOR
219,-0.16759412,1.1438298,9.612122,-0.02356828,0.14567062,0.44247118,24.956251,-40.875,-32.025,5.0,0.0,12:03:54.689731,INDOOR
220,-0.24660277,1.5658079,9.612122,-0.1193061,0.09187635,0.23408496,24.956251,-40.875,-32.025,5.0,0.0,12:03:54.690500,INDOOR
221,-0.019153614,1.3239936,9.705495,-0.1193061,0.09187635,0.23408496,20.625,-40.875,-32.025,5.0,0.0,12:03:54.790894,INDOOR
222,-0.1412579,1.5969325,9.6049385,-0.03901416,0.1436733,0.3146432,20.625,-43.85625,-31.125002,5.0,0.0,12:03:54.894800,INDOOR
223,-0.22984336,1.5969325,9.418191,-0.03901416,0.1436733,0.3146432,20.625,-43.85625,-31.125002,5.0,0.0,12:03:54.896105,INDOOR
224,-1.6956934,1.086369,9.715072,-0.03901416,0.1436733,0.3146432,16.087502,-47.53125,-34.818752,5.0,0.0,12:03:55.097833,INDOOR
225,-1.6861166,1.2545617,9.664794,-9.320789E-4,-0.018907886,0.39586723,16.087502,-47.53125,-34.818752,5.0,0.0,12:03:55.109273,INDOOR
226,-0.20829555,0.017956512,10.228029,-9.320789E-4,-0.018907886,0.39586723,16.087502,-47.53125,-34.818752,5.0,0.0,12:03:55.201939,INDOOR
227,-0.7134721,-0.46088383,10.596737,0.14913262,-0.018907886,0.39586723,12.187501,-49.29375,-34.537502,5.0,0.0,12:03:55.303555,INDOOR
228,-0.23702596,-0.61890113,10.2735195,0.14913262,0.12809427,0.86084145,12.187501,-49.29375,-34.537502,5.0,0.0,12:03:55.304775,INDOOR
229,-1.0779893,-0.017956512,10.340557,0.14913262,0.12809427,0.86084145,8.45625,-50.437504,-34.48125,5.0,0.0,12:03:55.509631,INDOOR
230,-1.0779893,0.010773907,10.340557,0.11544463,0.12955897,1.3006495,8.45625,-50.437504,-34.48125,5.0,0.0,12:03:55.510770,INDOOR
231,-0.5434838,-0.029927522,10.072407,0.11544463,0.12955897,1.3006495,3.5625002,-49.8375,-29.306252,5.0,0.0,12:03:55.534700,INDOOR
232,-2.1416135,-0.62129533,10.692505,0.056590505,0.24127528,1.3162285,3.5625002,-49.8375,-29.306252,5.0,0.0,12:03:55.692858,INDOOR
233,-1.501763,-0.5734113,10.386047,0.056590505,0.24127528,1.3162285,-0.61875004,-49.8375,-29.306252,5.0,0.0,12:03:55.791927,INDOOR
234,0.338181,-0.1400608,10.3692875,0.056590505,0.24127528,1.3162285,-0.61875004,-49.162502,-29.587502,5.0,0.0,12:03:55.918905,INDOOR
235,-0.49081135,0.3609259,10.177752,0.002130466,0.35538837,1.6401925,-0.61875004,-49.162502,-29.587502,5.0,0.0,12:03:55.920022,INDOOR
236,1.0803835,0.58119243,11.157578,-0.1579208,0.35538837,1.6401925,-6.9187503,-45.28125,-29.1375,5.0,0.0,12:03:56.121978,INDOOR
237,0.7667431,0.44951138,9.365519,-0.1579208,0.54113835,0.9323452,-6.9187503,-45.28125,-29.1375,5.0,0.0,12:03:56.123221,INDOOR
238,0.009576807,0.30346507,9.667188,-0.1579208,0.54113835,0.9323452,-6.9187503,-45.28125,-29.1375,5.0,0.0,12:03:56.130043,INDOOR
239,0.42676646,1.292869,9.8515415,-0.1579208,0.54113835,0.9323452,-10.950001,-42.99375,-29.38125,5.0,0.0,12:03:56.277963,INDOOR
240,-0.0023942017,1.146224,10.295067,-0.2260957,-0.10559122,0.45205826,-10.950001,-42.99375,-29.38125,5.0,0.0,12:03:56.289996,INDOOR
241,-0.48362875,0.9068039,9.933543,-0.2260957,-0.10559122,0.45205826,-14.812501,-39.131252,-28.10625,5.0,0.0,12:03:56.475111,INDOOR
242,-0.48362875,0.57161564,9.379884,-0.19134249,-0.08202294,0.27775952,-14.812501,-39.131252,-28.10625,5.0,0.0,12:03:56.483183,INDOOR
243,-0.5626374,0.705691,10.328587,-0.19134249,-0.08202294,0.27775952,-19.237501,-35.04375,-28.10625,5.0,0.0,12:03:56.538048,INDOOR
244,-0.29209262,1.1725603,10.038888,0.02157097,-0.08202294,0.27775952,-19.237501,-35.04375,-28.06875,5.0,0.0,12:03:56.666584,INDOOR
245,0.055066638,1.1534066,9.475652,0.02157097,0.045006096,0.73833966,-22.9125,-35.04375,-28.06875,5.0,0.0,12:03:56.726439,INDOOR
246,-0.866701,1.30484,9.449316,0.02157097,0.045006096,0.73833966,-22.9125,-30.431252,-26.437502,5.0,0.0,12:03:56.887595,INDOOR
247,-0.866701,1.30484,9.614515,0.13035789,0.18614948,0.52555937,-22.9125,-30.431252,-26.437502,5.0,0.0,12:03:56.903162,INDOOR
248,-0.35194764,0.30346507,9.394249,0.13035789,0.18614948,0.52555937,-25.987501,-25.518751,-25.781252,5.0,0.0,12:03:57.058379,INDOOR
249,-0.2753332,0.40402153,10.407595,-0.088148035,0.1402113,0.39080736,-25.987501,-25.518751,-25.781252,5.0,0.0,12:03:57.069433,INDOOR
250,0.65182143,0.046686932,10.409989,-0.088148035,0.1402113,0.39080736,-28.275002,-25.518751,-25.781252,5.0,0.0,12:03:57.135158,INDOOR
251,0.15083471,0.9187749,10.929531,-0.08961273,0.094006814,0.39080736,-28.275002,-20.1375,-25.425001,5.0,0.0,12:03:57.269708,INDOOR
252,0.074220255,0.9187749,9.746197,-0.08961273,0.094006814,0.14820054,-28.275002,-20.1375,-25.425001,5.0,0.0,12:03:57.281010,INDOOR
253,0.84575176,-0.33159694,9.633669,-0.08961273,0.094006814,0.14820054,-28.95,-15.000001,-25.575,5.0,0.0,12:03:57.465770,INDOOR
254,0.45310268,-0.33159694,9.846753,-0.27349856,-0.37869033,-0.50252366,-28.95,-15.000001,-25.575,5.0,0.0,12:03:57.480378,INDOOR
255,0.4794389,0.53330845,10.651803,-0.27349856,-0.37869033,-0.50252366,-29.04375,-15.000001,-25.575,5.0,0.0,12:03:57.532659,INDOOR
256,0.8194155,0.66259533,10.651803,0.12982528,-0.028095521,-0.08455287,-29.04375,-11.38125,-25.44375,5.0,0.0,12:03:57.679889,INDOOR
257,0.5847838,0.46387658,9.779716,0.12982528,-0.028095521,-0.08455287,-28.81875,-11.38125,-25.44375,5.0,0.0,12:03:57.726232,INDOOR
258,-0.4189853,0.7368156,9.193136,0.26670772,-0.028228676,-0.08455287,-28.81875,-8.981251,-24.843752,5.0,0.0,12:03:57.845598,INDOOR
259,-0.8283938,-1.2779051,10.110714,0.26670772,-0.028228676,0.2595174,-28.81875,-8.981251,-24.843752,5.0,0.0,12:03:57.862698,INDOOR
260,-4.160524,-0.5686229,10.206482,0.26670772,-0.028228676,0.2595174,-28.406252,-7.18125,-24.393751,5.0,0.0,12:03:57.975321,INDOOR
261,-0.6967127,0.9403227,10.206482,0.40745163,0.59985936,1.9730779,-28.406252,-7.18125,-24.393751,5.0,0.0,12:03:58.069605,INDOOR
262,-0.6584055,0.23163901,8.699332,0.40745163,0.59985936,1.9730779,-28.406252,-7.18125,-24.393751,5.0,0.0,12:03:58.123933,INDOOR
263,-0.32561144,0.87328506,9.355942,-0.17816022,0.59985936,1.9730779,-27.112501,-4.74375,-24.4125,5.0,0.0,12:03:58.375939,INDOOR
264,-0.15083471,0.87328506,9.355942,-0.17816022,0.24526991,1.5842679,-27.112501,-4.74375,-24.4125,5.0,0.0,12:03:58.377194,INDOOR
265,0.53211135,1.5682021,10.115502,-0.17816022,0.24526991,1.5842679,-24.88125,-1.9875001,-25.181252,5.0,0.0,12:03:58.478493,INDOOR
266,-0.15083471,0.789488,9.777321,-0.3456681,0.0757647,1.1391336,-24.88125,-1.9875001,-25.181252,5.0,0.0,12:03:58.480476,INDOOR
267,-0.32561144,0.25558102,10.072407,-0.3456681,0.0757647,1.1391336,-24.88125,-1.9875001,-25.181252,5.0,0.0,12:03:58.580596,INDOOR
268,-0.62249243,0.3609259,10.563218,-0.18761417,0.0757647,1.1391336,-21.581251,0.3375,-32.025,5.0,0.0,12:03:58.681722,INDOOR
269,-0.6655881,0.10474633,10.668563,-0.18761417,0.15592349,0.47575969,-21.581251,0.3375,-32.025,5.0,0.0,12:03:58.682476,INDOOR
270,-0.81402856,-1.0067618,10.261548,-0.18761417,0.15592349,0.47575969,-17.34375,1.9875001,-35.5125,5.0,0.0,12:03:58.786589,INDOOR
271,-2.7712884,-2.4827871,8.776545,0.18295377,0.0014646954,0.47575969,-17.34375,1.9875001,-35.5125,5.0,0.0,12:03:58.887729,INDOOR
272,-1.5951369,-0.49200845,8.447941,0.18295377,0.0014646954,0.77349234,-17.34375,1.9875001,-35.5125,5.0,0.0,12:03:58.990417,INDOOR
273,-0.4333505,0.45669398,10.893618,0.18295377,0.0014646954,0.77349234,-13.35,4.21875,-35.34375,5.0,0.0,12:03:59.097760,INDOOR
274,0.074220255,0.08798691,11.997943,-0.2592511,0.14354014,1.6926553,-13.35,4.21875,-35.34375,5.0,0.0,12:03:59.104755,INDOOR
275,-0.47165772,-0.23582886,13.001713,-0.2592511,0.14354014,1.6926553,-8.38125,6.525,-37.725002,5.0,0.0,12:03:59.193910,INDOOR
276,0.3453636,1.2473791,9.24102,0.22250055,0.14354014,1.6926553,-8.38125,6.525,-37.725002,5.0,0.0,12:03:59.268678,INDOOR
277,0.4770447,1.5155296,10.733206,0.22250055,0.5308855,1.9063677,-2.1000001,8.1,-38.362503,5.0,0.0,12:03:59.399318,INDOOR
278,1.365892,1.7764976,10.572795,0.22250055,0.5308855,1.9063677,-2.1000001,8.1,-38.362503,5.0,0.0,12:03:59.429879,INDOOR
279,1.7298107,2.7299886,8.92738,0.2516613,0.40505487,1.6332685,-2.1000001,8.1,-38.362503,5.0,0.0,12:03:59.504291,INDOOR
280,0.14844051,1.8842367,8.857947,0.2516613,0.40505487,1.6332685,4.875,8.493751,-38.662502,5.0,0.0,12:03:59.604092,INDOOR
281,0.57760113,1.6567876,9.482835,0.092675276,0.047802333,0.27855843,4.875,8.493751,-38.662502,5.0,0.0,12:03:59.707412,INDOOR
282,-0.56982,2.0446482,9.813234,0.092675276,0.047802333,0.27855843,10.6875,7.93125,-39.3375,5.0,0.0,12:03:59.809564,INDOOR
283,2.2014685,1.2689269,7.8996687,0.0037283157,0.047802333,0.27855843,10.6875,7.93125,-39.3375,5.0,0.0,12:03:59.910774,INDOOR
284,1.003769,1.0696096,8.519767,0.0037283157,-0.24114212,-0.21650861,14.812501,6.43125,-39.3375,5.0,0.0,12:03:59.927596,INDOOR
285,-0.31603462,-0.35793316,11.052234,0.0037283157,-0.24114212,-0.21650861,14.812501,6.43125,-42.506252,5.0,0.0,12:04:00.015332,INDOOR
286,-1.2216414,0.22685061,11.622053,-0.34154034,-0.82515615,-0.8595099,14.812501,6.43125,-42.506252,5.0,0.0,12:04:00.117602,INDOOR
287,-0.009576807,1.9560628,9.844358,-0.34154034,-0.82515615,-0.8595099,16.800001,4.4812503,-45.112503,5.0,0.0,12:04:00.219179,INDOOR
288,2.9083564,1.5394717,8.723274,0.25752008,-0.82515615,-0.8595099,16.800001,4.4812503,-45.112503,5.0,0.0,12:04:00.321412,INDOOR
289,0.3405752,0.5955577,9.264962,0.25752008,-0.4240959,0.22010377,17.25,1.8937501,-47.30625,5.0,0.0,12:04:00.322761,INDOOR
290,-1.2120646,0.66498953,9.327211,0.25752008,-0.4240959,0.22010377,17.25,1.8937501,-47.30625,5.0,0.0,12:04:00.424331,INDOOR
291,2.3882163,2.0590134,9.150041,0.025432438,-0.18175538,0.20306005,17.25,1.8937501,-47.30625,5.0,0.0,12:04:00.526722,INDOOR
292,3.080739,1.3192052,7.9834657,0.025432438,-0.18175538,0.20306005,17.681252,-0.71250004,-49.500004,5.0,0.0,12:04:00.628901,INDOOR
293,3.2243912,0.75357497,9.609727,-0.40532115,-0.2603163,0.6328816,17.681252,-0.71250004,-49.500004,5.0,0.0,12:04:00.790313,INDOOR
294,3.715801,0.52373165,11.351509,-0.40532115,-0.2603163,0.6328816,17.5125,-3.9375002,-51.16875,5.0,0.0,12:04:00.827155,INDOOR
295,2.019509,-0.0011971008,8.834005,-0.40532115,-0.2603163,0.6328816,17.5125,-3.9375002,-51.16875,5.0,0.0,12:04:00.937019,INDOOR
296,3.5332432,0.16220717,9.011177,-0.15858656,-0.086017564,0.10119714,16.931252,-3.9375002,-51.16875,5.0,0.0,12:04:00.964380,INDOOR
297,5.229535,0.3585317,9.683948,-0.15858656,-0.086017564,0.10119714,16.931252,-5.9437504,-52.331253,5.0,0.0,12:04:01.039640,INDOOR
298,3.4542346,0.13347675,9.157223,-0.07975932,0.30172727,0.10705592,16.931252,-5.9437504,-52.331253,5.0,0.0,12:04:01.140972,INDOOR
299,-0.0047884034,-0.46327803,9.322423,-0.07975932,0.30172727,0.10705592,17.8125,-5.2875004,-50.437504,5.0,0.0,12:04:01.165395,INDOOR
300,1.7944542,0.15981296,11.03308,-0.19453818,0.023834588,0.10705592,17.8125,-5.2875004,-50.437504,5.0,0.0,12:04:01.345223,INDOOR
301,2.5899277,0.3537433,9.92636,-0.19453818,0.023834588,-0.4339493,16.59375,-0.52500004,-50.437504,5.0,0.0,12:04:01.346061,INDOOR
302,2.8748376,0.8230068,9.470863,-0.19453818,0.023834588,-0.4339493,16.59375,-0.52500004,-49.612503,5.0,0.0,12:04:01.447849,INDOOR
303,2.6210523,0.38965634,8.958505,0.026497671,0.3114475,-0.24313943,16.59375,-0.52500004,-49.612503,5.0,0.0,12:04:01.551056,INDOOR
304,0.6805518,0.06584055,8.778939,0.026497671,0.3114475,-0.24313943,15.806251,10.425,-34.66875,5.0,0.0,12:04:01.652269,INDOOR
305,1.8207904,-0.2741361,10.01734,-0.2890776,0.12876004,-0.56590503,15.806251,10.425,-34.66875,5.0,0.0,12:04:01.657758,INDOOR
306,1.62686,-0.0035913025,11.818378,-0.2890776,0.12876004,-0.56590503,12.262501,14.83125,-38.30625,5.0,0.0,12:04:01.754849,INDOOR
307,2.0721815,-0.6404489,9.478046,-0.2890776,0.12876004,-0.56590503,12.262501,14.83125,-38.30625,5.0,0.0,12:04:01.857202,INDOOR
308,0.7667431,-0.4201824,9.372701,-0.055392116,0.18415216,-0.50145847,12.262501,14.83125,-38.30625,5.0,0.0,12:04:01.959522,INDOOR
309,0.5153519,-0.7314286,10.175357,-0.055392116,0.18415216,-0.50145847,9.918751,18.28125,-39.9,5.0,0.0,12:04:02.062018,INDOOR
310,0.5847838,-0.34835634,9.339182,0.055392116,-0.22183478,-0.4836158,9.918751,18.28125,-39.9,5.0,0.0,12:04:02.074390,INDOOR
311,-0.34476504,-1.0354922,9.521142,0.055392116,-0.22183478,-0.4836158,10.462501,26.156252,-30.656252,5.0,0.0,12:04:02.164303,INDOOR
312,0.06943185,0.8086416,10.0508585,-0.26191416,-0.26071578,-0.4836158,10.462501,26.156252,-30.656252,5.0,0.0,12:04:02.267344,INDOOR
313,1.5406688,-1.1510124,9.837176,-0.26191416,-0.26071578,-0.9484568,8.3625,30.656252,-30.656252,5.0,0.0,12:04:02.335764,INDOOR
314,2.4486697,1.0648212,8.1319065,-0.6248923,-0.26071578,-0.9484568,8.3625,30.656252,-33.9,5.0,0.0,12:04:02.474985,INDOOR
315,1.4760253,-1.6130934,11.638813,-0.6248923,0.0484681,-0.38801113,8.3625,30.656252,-33.9,5.0,0.0,12:04:02.529960,INDOOR
316,1.1210849,-1.8357542,9.19553,-0.6248923,0.0484681,-0.38801113,4.05,34.893753,-38.381252,5.0,0.0,12:04:02.625674,INDOOR
317,0.7284359,-1.893215,9.8515415,-0.2627131,0.057922047,-0.32050198,4.05,34.893753,-38.381252,5.0,0.0,12:04:02.669661,INDOOR
318,2.532467,-1.9434932,9.329605,-0.2627131,0.057922047,-0.32050198,-4.5375004,36.2625,-45.43125,5.0,0.0,12:04:02.824745,INDOOR
319,1.027711,-2.2625206,8.831612,-0.25525647,0.057922047,-0.32050198,-4.5375004,36.2625,-45.43125,5.0,0.0,12:04:02.854402,INDOOR
320,1.7058687,-1.869273,10.350134,-0.25525647,0.061783515,-0.28601506,-4.5375004,36.2625,-45.43125,5.0,0.0,12:04:02.930166,INDOOR
321,2.7575219,-0.60932434,9.109339,-0.25525647,0.061783515,-0.28601506,-9.056251,35.4375,-53.831253,5.0,0.0,12:04:03.025844,INDOOR
322,2.1320367,-0.008379706,9.111733,0.5319507,-0.25845218,-0.24793299,-9.056251,35.4375,-53.831253,5.0,0.0,12:04:03.135880,INDOOR
323,2.3116016,-0.7577648,9.892242,0.5319507,-0.25845218,-0.24793299,-12.95625,30.45,-61.350002,5.0,0.0,12:04:03.236669,INDOOR
324,1.2192472,-0.51355624,9.770139,0.13781452,0.14753477,-0.4589823,-12.95625,30.45,-61.350002,5.0,0.0,12:04:03.262554,INDOOR
325,1.3180081,-1.2587515,9.667188,0.13781452,0.14753477,-0.4589823,-12.075001,26.550001,-61.350002,5.0,0.0,12:04:03.343154,INDOOR
326,1.8207904,-0.49679685,10.299856,0.13781452,0.14753477,-0.4589823,-12.075001,26.550001,-66.5625,5.0,0.0,12:04:03.455643,INDOOR
327,2.891597,-0.39384618,8.831612,0.16897258,-0.118107714,0.11065108,-12.075001,26.550001,-66.5625,5.0,0.0,12:04:03.531294,INDOOR
328,2.6737247,-0.91099375,10.359711,0.16897258,-0.118107714,0.11065108,-5.8500004,23.23125,-70.33125,5.0,0.0,12:04:03.615259,INDOOR
329,3.8379054,0.07062895,8.716091,-0.33861095,-0.118107714,0.11065108,-5.8500004,23.23125,-70.33125,5.0,0.0,12:04:03.688405,INDOOR
330,2.8389246,-1.965041,10.316615,-0.33861095,-0.38468227,0.36311132,0.09375,19.48125,-70.200005,5.0,0.0,12:04:03.794815,INDOOR
331,3.857059,-0.7745243,9.164406,-0.2093183,-0.38468227,0.36311132,0.09375,19.48125,-70.200005,5.0,0.0,12:04:03.868522,INDOOR
332,4.9613843,-1.3281834,8.994417,-0.2093183,-0.5099803,-0.11704248,5.9625,19.48125,-70.200005,5.0,0.0,12:04:03.937202,INDOOR
333,5.3660045,-1.4478935,8.649054,-0.2093183,-0.5099803,-0.11704248,5.9625,16.087502,-68.606255,5.0,0.0,12:04:04.043590,INDOOR
334,5.1768627,0.04189853,7.0946183,0.435414,-0.89852405,-0.26018316,5.9625,16.087502,-68.606255,5.0,0.0,12:04:04.106052,INDOOR
335,6.9306154,-0.092176765,7.0850415,0.435414,-0.89852405,-0.26018316,11.85,12.356251,-66.525,5.0,0.0,12:04:04.215329,INDOOR
336,6.949769,1.050456,6.0740895,0.3207683,-0.89852405,-0.26018316,11.85,12.356251,-66.525,5.0,0.0,12:04:04.272143,INDOOR
337,7.0982094,0.3513491,5.20679,0.3207683,-1.0505861,0.047802333,16.66875,7.5750003,-63.412502,5.0,0.0,12:04:04.417648,INDOOR
338,7.0646906,-0.2813187,6.725911,0.3207683,-1.0505861,0.047802333,16.66875,7.5750003,-63.412502,5.0,0.0,12:04:04.418529,INDOOR
339,7.5387425,-0.80325466,5.2618566,-0.109585844,-0.28747976,0.2676398,16.66875,7.5750003,-63.412502,5.0,0.0,12:04:04.520775,INDOOR
340,7.165247,-0.7074866,6.903082,-0.109585844,-0.28747976,0.2676398,20.868752,3.075,-58.912502,5.0,0.0,12:04:04.621828,INDOOR
341,6.513426,-1.021127,6.1195793,-0.23981059,0.31411058,0.4435364,20.868752,3.075,-58.912502,5.0,0.0,12:04:04.724634,INDOOR
342,5.7825956,-1.4167689,7.053917,-0.23981059,0.31411058,0.4435364,27.16875,0.52500004,-53.062504,5.0,0.0,12:04:04.826583,INDOOR
343,6.9252286,-2.034473,8.843582,-0.23981059,0.31411058,0.4435364,27.16875,0.52500004,-53.062504,5.0,0.0,12:04:04.929186,INDOOR
344,5.7586536,-1.1198878,7.2286935,-0.41264465,1.3738843,0.33781204,27.16875,0.52500004,-53.062504,5.0,0.0,12:04:04.933225,INDOOR
345,4.5633483,-2.60968,8.172607,-0.41264465,1.3738843,0.33781204,32.11875,-0.0375,-43.443752,5.0,0.0,12:04:05.032324,INDOOR
346,2.6162639,-2.2122424,11.703457,0.4925371,1.6832013,-1.2202244,32.11875,-0.0375,-43.443752,5.0,0.0,12:04:05.134406,INDOOR
347,2.1152773,-1.5245079,9.126099,0.4925371,1.6832013,-1.2202244,31.125002,0.35625002,-39.65625,5.0,0.0,12:04:05.236783,INDOOR
